transaction_id,account_id,transaction_time,amount,merchant_category,ip_country,device_id,channel,is_fraud_txn
361,348,2025-03-19 22:42:00,119.77,Travel,CA,dev_526,pos,0
362,669,2025-02-16 15:51:00,242.88,Electronics,GB,dev_312,mobile,0
363,708,2025-01-12 21:30:00,36.63,Electronics,US,dev_720,mobile,0
364,104,2025-02-23 15:19:00,62.51,Restaurants,US,dev_118,mobile,0
365,903,2025-02-03 11:43:00,43.86,Restaurants,US,dev_926,web,0
366,346,2025-02-25 03:39:00,60.54,Restaurants,US,dev_598,mobile,0
367,349,2025-02-15 01:49:00,220.04,Travel,US,dev_973,pos,0
368,895,2025-03-07 19:42:00,30.51,Grocery,CA,dev_918,mobile,0
369,986,2025-01-15 03:50:00,154.59,Grocery,GB,dev_142,pos,0
370,108,2025-01-22 20:07:00,218.36,Travel,US,dev_845,mobile,0
371,726,2025-02-26 16:31:00,184.48,Grocery,US,dev_762,mobile,0
372,343,2025-01-18 03:54:00,54.46,GiftCards,US,dev_351,mobile,0
373,350,2025-02-06 16:10:00,25.88,Travel,CA,dev_469,pos,0
374,681,2025-02-01 04:48:00,189.61,GiftCards,US,dev_241,mobile,0
375,424,2025-02-22 14:54:00,131.46,Fuel,US,dev_130,mobile,0
376,150,2025-01-02 22:51:00,22.05,Travel,US,dev_511,web,0
377,445,2025-01-08 12:48:00,14.09,Fuel,US,dev_688,web,0
378,647,2025-03-26 16:18:00,107.73,Fuel,GB,dev_994,mobile,0
379,739,2025-02-10 11:00:00,207.62,Restaurants,GB,dev_250,pos,0
380,414,2025-02-27 20:13:00,222.46,Restaurants,GB,dev_767,mobile,0
381,715,2025-02-14 20:25:00,194.97,Travel,US,dev_137,pos,0
382,343,2025-02-19 23:46:00,186.31,Electronics,GB,dev_653,mobile,0
383,219,2025-01-12 16:35:00,81.5,Travel,US,dev_123,web,0
384,912,2025-03-11 18:16:00,64.13,Travel,CA,dev_617,web,0
385,750,2025-01-08 11:16:00,158.61,Travel,US,dev_148,pos,0
386,964,2025-01-16 14:19:00,145.25,Grocery,CA,dev_447,web,0
387,825,2025-03-16 18:45:00,158.8,Restaurants,GB,dev_339,mobile,0
388,307,2025-02-06 21:50:00,204.69,Restaurants,US,dev_831,mobile,0
389,533,2025-02-01 03:20:00,131.53,Electronics,US,dev_565,web,0
390,151,2025-02-24 13:05:00,27.6,GiftCards,US,dev_587,web,0
391,457,2025-01-10 11:43:00,133.93,Restaurants,GB,dev_631,mobile,0
392,893,2025-02-03 18:31:00,160.93,GiftCards,CA,dev_849,mobile,0
393,844,2025-01-21 04:32:00,36.15,Fuel,CA,dev_232,pos,0
394,526,2025-03-09 03:44:00,57.1,GiftCards,US,dev_864,web,0
395,967,2025-03-13 11:58:00,238.2,Restaurants,CA,dev_212,web,0
396,379,2025-03-15 09:02:00,133.08,Grocery,US,dev_412,mobile,0
397,311,2025-02-07 15:01:00,198.84,Electronics,GB,dev_531,web,0
398,960,2025-02-09 09:13:00,49.85,Fuel,CA,dev_102,web,0
399,561,2025-02-14 02:55:00,1599.18,Electronics,US,dev_445,mobile,1
400,487,2025-03-19 04:48:00,38.94,Fuel,CA,dev_879,mobile,0
401,684,2025-02-27 04:55:00,183.33,Grocery,GB,dev_780,pos,0
402,420,2025-02-19 07:57:00,101.87,Restaurants,US,dev_786,mobile,0
403,754,2025-02-05 20:05:00,217.16,Fuel,US,dev_685,pos,0
404,816,2025-02-09 17:41:00,35.33,Restaurants,US,dev_297,pos,0
405,555,2025-03-15 01:36:00,132.83,GiftCards,GB,dev_119,web,0
406,675,2025-03-10 05:01:00,72.37,Electronics,US,dev_949,pos,0
407,860,2025-03-16 14:05:00,202.7,Restaurants,US,dev_511,pos,0
408,47,2025-03-04 00:21:00,112.07,GiftCards,US,dev_980,pos,0
409,325,2025-02-18 08:05:00,33.09,Grocery,GB,dev_272,mobile,0
410,148,2025-01-24 08:49:00,26.96,Travel,CA,dev_794,web,0
411,61,2025-03-20 10:11:00,11.66,Grocery,US,dev_499,web,0
412,328,2025-01-19 13:57:00,84.43,GiftCards,US,dev_153,web,0
413,246,2025-03-18 18:15:00,125.78,Restaurants,CA,dev_217,mobile,0
414,63,2025-02-10 14:35:00,123.62,GiftCards,US,dev_119,mobile,0
415,568,2025-03-17 21:06:00,65.35,Restaurants,US,dev_411,pos,0
416,417,2025-02-27 02:54:00,160.77,Electronics,US,dev_482,pos,0
417,173,2025-02-01 17:27:00,240.53,Restaurants,CA,dev_142,web,0
418,833,2025-03-01 19:18:00,165.0,Electronics,US,dev_161,mobile,0
419,280,2025-03-18 08:53:00,171.6,Travel,US,dev_699,pos,0
420,289,2025-01-06 05:47:00,135.85,Grocery,US,dev_191,mobile,0
421,716,2025-01-16 04:46:00,141.34,Travel,CA,dev_315,pos,0
422,517,2025-02-10 21:21:00,160.62,Fuel,CA,dev_379,web,0
423,679,2025-02-11 10:13:00,117.65,Restaurants,US,dev_116,pos,0
424,137,2025-03-24 00:38:00,225.85,Fuel,US,dev_523,pos,0
425,917,2025-03-31 22:31:00,191.8,Restaurants,US,dev_906,pos,0
426,667,2025-01-10 17:01:00,223.68,Fuel,CA,dev_788,web,0
427,362,2025-02-18 19:22:00,99.75,Fuel,US,dev_227,mobile,0
428,380,2025-01-25 14:00:00,59.27,Grocery,US,dev_796,pos,0
429,367,2025-01-25 02:52:00,155.29,Travel,US,dev_339,mobile,0
430,991,2025-02-16 01:17:00,125.75,Fuel,GB,dev_314,web,0
431,201,2025-03-23 12:07:00,218.13,Restaurants,GB,dev_605,web,0
432,566,2025-01-25 21:47:00,143.6,Fuel,GB,dev_678,web,0
433,67,2025-03-17 04:47:00,20.94,Travel,GB,dev_976,web,0
434,903,2025-03-08 23:50:00,72.21,Fuel,US,dev_809,pos,0
435,546,2025-03-20 08:43:00,142.23,GiftCards,US,dev_537,pos,0
436,690,2025-03-25 01:54:00,235.0,GiftCards,CA,dev_380,web,0
437,697,2025-03-08 14:31:00,93.56,Grocery,US,dev_148,mobile,0
438,941,2025-02-23 17:28:00,82.48,GiftCards,US,dev_442,web,0
439,902,2025-03-15 00:47:00,60.28,Fuel,CA,dev_176,web,0
440,202,2025-01-22 10:19:00,20.4,Fuel,US,dev_128,mobile,0
441,443,2025-01-04 18:51:00,158.44,Travel,US,dev_353,web,0
442,485,2025-01-31 10:53:00,18.34,Travel,GB,dev_913,web,0
443,967,2025-01-10 19:39:00,112.44,Grocery,CA,dev_692,web,0
444,88,2025-01-08 01:24:00,81.75,Fuel,US,dev_901,web,0
445,64,2025-02-26 01:19:00,154.63,GiftCards,US,dev_204,pos,0
446,58,2025-03-13 01:18:00,213.23,GiftCards,US,dev_732,mobile,0
447,239,2025-03-18 21:39:00,7.6,GiftCards,CA,dev_914,mobile,0
448,902,2025-03-21 19:06:00,88.21,Fuel,US,dev_564,pos,0
449,337,2025-03-17 06:06:00,30.16,Restaurants,US,dev_707,web,0
450,927,2025-03-15 04:40:00,129.68,Travel,CA,dev_592,pos,0
451,636,2025-02-26 05:15:00,38.73,Grocery,US,dev_230,mobile,0
452,599,2025-02-25 16:41:00,189.82,Travel,GB,dev_654,web,0
453,151,2025-03-02 09:38:00,89.01,Travel,US,dev_630,pos,0
454,674,2025-03-28 04:03:00,63.16,Restaurants,US,dev_532,mobile,0
455,201,2025-01-26 20:58:00,54.31,Grocery,US,dev_293,pos,0
456,488,2025-03-30 22:29:00,151.94,Travel,GB,dev_679,mobile,0
457,631,2025-02-08 13:21:00,44.76,GiftCards,US,dev_607,web,0
458,943,2025-01-01 20:14:00,174.84,GiftCards,GB,dev_318,web,0
459,493,2025-02-12 23:24:00,55.3,Electronics,US,dev_471,web,0
460,76,2025-02-15 00:35:00,33.22,Travel,CA,dev_299,pos,0
461,600,2025-02-16 01:01:00,53.79,Travel,US,dev_324,mobile,0
462,737,2025-01-23 10:54:00,140.85,Electronics,US,dev_122,web,0
463,864,2025-02-03 03:01:00,208.7,Electronics,CA,dev_770,web,0
464,347,2025-01-27 09:29:00,63.84,Travel,US,dev_639,pos,0
465,903,2025-02-25 22:04:00,34.03,Electronics,US,dev_296,pos,0
466,388,2025-03-30 11:20:00,151.89,Fuel,US,dev_147,pos,0
467,602,2025-01-25 17:18:00,198.45,Travel,US,dev_154,pos,0
468,815,2025-02-05 04:54:00,129.53,Restaurants,CA,dev_314,pos,0
469,84,2025-03-02 21:39:00,20.89,Restaurants,CA,dev_869,pos,0
470,770,2025-03-07 11:31:00,132.13,Electronics,US,dev_829,mobile,0
471,539,2025-03-30 15:45:00,239.16,GiftCards,US,dev_695,mobile,0
472,654,2025-03-16 20:02:00,55.76,Electronics,CA,dev_983,web,0
473,406,2025-01-28 09:27:00,222.73,Restaurants,US,dev_962,mobile,0
474,261,2025-03-12 02:08:00,189.15,Travel,CA,dev_631,mobile,0
475,236,2025-03-16 01:29:00,130.5,Travel,CA,dev_561,mobile,0
476,443,2025-02-22 11:51:00,126.9,Travel,CA,dev_125,web,0
477,453,2025-01-30 08:41:00,23.59,Grocery,US,dev_962,pos,0
478,526,2025-03-11 20:05:00,197.54,Electronics,US,dev_221,web,0
479,369,2025-01-05 17:12:00,86.77,Fuel,US,dev_356,mobile,0
480,764,2025-03-29 08:12:00,177.88,Electronics,GB,dev_367,web,0
481,789,2025-02-08 09:52:00,89.92,GiftCards,CA,dev_941,pos,0
482,776,2025-03-25 00:30:00,165.25,Electronics,CA,dev_333,web,0
483,741,2025-01-27 15:14:00,131.38,Restaurants,CA,dev_839,mobile,0
484,349,2025-01-11 10:54:00,51.02,Fuel,CA,dev_314,mobile,0
485,461,2025-03-13 00:23:00,39.04,Electronics,US,dev_855,web,0
486,512,2025-03-26 11:21:00,1449.44,Electronics,DE,dev_433,pos,1
487,24,2025-03-14 01:59:00,39.09,Travel,GB,dev_744,pos,0
488,936,2025-03-19 18:55:00,100.77,GiftCards,US,dev_500,web,0
489,548,2025-02-19 06:30:00,31.62,Restaurants,CA,dev_754,mobile,0
490,96,2025-01-22 03:43:00,140.46,Grocery,GB,dev_600,web,0
491,192,2025-01-26 02:58:00,240.93,Travel,US,dev_338,mobile,0
492,676,2025-03-09 02:29:00,19.08,Restaurants,US,dev_275,mobile,0
493,881,2025-02-22 12:10:00,247.45,Electronics,GB,dev_528,mobile,0
494,761,2025-01-09 12:57:00,217.1,Electronics,US,dev_417,mobile,0
495,838,2025-03-27 15:10:00,235.09,Restaurants,US,dev_614,pos,0
496,702,2025-02-28 08:12:00,6.82,Electronics,CA,dev_165,mobile,0
497,620,2025-02-01 16:21:00,228.02,GiftCards,CA,dev_573,pos,0
498,41,2025-01-12 09:41:00,220.84,GiftCards,US,dev_817,pos,0
499,812,2025-02-08 12:39:00,213.21,GiftCards,US,dev_283,pos,0
500,751,2025-02-25 14:24:00,228.15,Electronics,GB,dev_197,mobile,0
501,716,2025-01-06 07:56:00,218.28,Travel,GB,dev_398,pos,0
502,939,2025-01-09 22:46:00,181.99,Electronics,CA,dev_521,pos,0
503,125,2025-02-17 02:48:00,30.78,Travel,CA,dev_561,web,0
504,259,2025-01-27 16:02:00,118.23,Grocery,CA,dev_490,mobile,0
505,764,2025-02-21 06:25:00,14.25,Travel,US,dev_826,web,0
506,335,2025-03-27 23:29:00,123.77,Grocery,US,dev_661,pos,0
507,249,2025-02-26 04:30:00,206.0,Electronics,US,dev_958,web,0
508,622,2025-01-13 05:18:00,35.42,Fuel,CA,dev_272,web,0
509,688,2025-01-02 21:17:00,42.61,Travel,US,dev_321,pos,0
510,36,2025-03-28 17:13:00,113.3,Grocery,GB,dev_756,pos,0
511,734,2025-03-26 03:24:00,174.13,GiftCards,US,dev_712,web,0
512,50,2025-02-18 06:59:00,66.18,Electronics,US,dev_193,web,0
513,432,2025-01-04 00:21:00,206.03,Fuel,US,dev_325,web,0
514,817,2025-03-27 05:46:00,45.93,GiftCards,GB,dev_210,mobile,0
515,331,2025-03-13 20:12:00,158.04,Restaurants,CA,dev_538,web,0
516,238,2025-01-28 03:22:00,84.23,Grocery,CA,dev_769,mobile,0
517,13,2025-02-19 06:29:00,58.92,Fuel,US,dev_765,pos,0
518,378,2025-01-06 02:56:00,58.55,Travel,GB,dev_611,web,0
519,730,2025-03-10 18:10:00,66.73,Grocery,GB,dev_432,pos,0
520,714,2025-02-19 21:59:00,243.23,Fuel,US,dev_440,web,0
521,651,2025-03-30 10:54:00,168.26,Grocery,US,dev_118,pos,0
522,934,2025-03-16 14:24:00,130.2,Fuel,US,dev_615,pos,0
523,722,2025-01-02 07:01:00,156.01,Grocery,US,dev_342,pos,0
524,439,2025-02-01 19:05:00,19.68,Travel,CA,dev_403,web,0
525,156,2025-02-18 06:41:00,14.29,Fuel,GB,dev_554,pos,0
526,899,2025-02-12 04:17:00,82.8,Grocery,GB,dev_910,mobile,0
527,664,2025-02-06 00:14:00,212.5,Travel,US,dev_348,web,0
528,553,2025-01-07 21:15:00,201.36,Fuel,US,dev_722,mobile,0
529,534,2025-02-11 05:28:00,159.3,Grocery,CA,dev_171,web,0
530,54,2025-03-23 04:13:00,35.76,Electronics,GB,dev_662,web,0
531,242,2025-03-06 02:27:00,182.62,Travel,US,dev_838,web,0
532,251,2025-02-24 05:38:00,66.0,Travel,GB,dev_559,pos,0
533,207,2025-02-04 15:05:00,238.0,Travel,CA,dev_486,web,0
534,483,2025-02-26 13:32:00,154.3,GiftCards,US,dev_939,mobile,0
535,21,2025-02-18 13:54:00,25.39,Travel,GB,dev_650,web,0
536,567,2025-01-23 08:24:00,118.59,GiftCards,US,dev_484,pos,0
537,621,2025-03-03 02:21:00,38.48,GiftCards,US,dev_258,web,0
538,5,2025-01-02 16:46:00,182.71,GiftCards,CA,dev_525,mobile,0
539,994,2025-02-17 12:31:00,80.41,Restaurants,US,dev_518,web,0
540,944,2025-01-16 12:59:00,143.57,Electronics,CA,dev_361,pos,0
541,357,2025-03-07 22:31:00,160.57,Travel,US,dev_766,mobile,0
542,949,2025-02-24 23:15:00,64.38,Grocery,US,dev_746,pos,0
543,693,2025-01-04 22:42:00,163.11,Travel,GB,dev_566,pos,0
544,151,2025-02-02 07:38:00,146.69,Fuel,US,dev_112,web,0
545,790,2025-01-12 20:45:00,229.64,GiftCards,GB,dev_182,pos,0
546,932,2025-01-25 13:10:00,208.29,Travel,US,dev_612,pos,0
547,675,2025-02-18 18:19:00,184.81,Fuel,US,dev_211,pos,0
548,587,2025-02-14 04:17:00,232.85,GiftCards,US,dev_106,web,0
549,836,2025-03-04 00:06:00,22.11,Fuel,CA,dev_637,mobile,0
550,671,2025-02-06 23:27:00,46.81,Travel,US,dev_820,web,0
551,203,2025-03-04 05:32:00,237.38,GiftCards,GB,dev_933,web,0
552,191,2025-01-26 01:47:00,49.77,Electronics,US,dev_992,mobile,0
553,452,2025-03-22 19:06:00,217.75,Electronics,US,dev_400,web,0
554,387,2025-01-16 08:04:00,88.83,Restaurants,US,dev_589,mobile,0
555,689,2025-01-13 00:03:00,70.19,Grocery,GB,dev_908,web,0
556,100,2025-01-28 16:50:00,6.78,Restaurants,GB,dev_879,mobile,0
557,955,2025-03-04 15:48:00,87.57,GiftCards,US,dev_479,pos,0
558,912,2025-02-13 10:52:00,63.7,Travel,CA,dev_487,pos,0
559,59,2025-02-15 10:51:00,29.54,GiftCards,CA,dev_842,web,0
560,27,2025-03-19 03:55:00,135.0,Fuel,US,dev_477,mobile,0
561,634,2025-03-29 21:55:00,121.42,GiftCards,US,dev_103,pos,0
562,981,2025-02-11 00:40:00,93.25,Grocery,US,dev_794,mobile,0
563,240,2025-03-19 15:25:00,186.11,Grocery,US,dev_538,mobile,0
564,675,2025-03-31 03:46:00,99.29,Restaurants,US,dev_829,web,0
565,891,2025-03-08 18:50:00,214.92,Restaurants,US,dev_230,mobile,0
566,816,2025-01-12 09:53:00,169.9,Restaurants,CA,dev_272,mobile,0
567,978,2025-01-15 15:42:00,137.46,Electronics,US,dev_274,pos,0
568,717,2025-01-12 03:27:00,248.37,Grocery,US,dev_434,mobile,0
569,785,2025-02-05 07:46:00,68.12,GiftCards,US,dev_781,web,0
570,945,2025-03-10 20:46:00,125.53,Fuel,US,dev_992,web,0
571,955,2025-03-15 19:04:00,162.78,GiftCards,CA,dev_769,pos,0
572,804,2025-03-13 13:51:00,62.18,Travel,US,dev_397,web,0
573,115,2025-01-12 10:47:00,150.09,Electronics,US,dev_686,mobile,0
574,131,2025-02-10 12:36:00,185.54,Travel,US,dev_704,pos,0
575,195,2025-02-19 13:20:00,193.96,Fuel,US,dev_632,pos,0
576,617,2025-03-17 07:06:00,136.88,GiftCards,US,dev_248,mobile,0
577,858,2025-01-29 15:43:00,116.67,Restaurants,US,dev_249,pos,0
578,682,2025-03-31 01:38:00,83.43,Restaurants,US,dev_380,pos,0
579,588,2025-03-03 20:53:00,57.85,Travel,CA,dev_160,mobile,0
580,157,2025-01-27 23:59:00,203.55,Fuel,US,dev_986,web,0
581,878,2025-03-04 23:25:00,78.28,Fuel,US,dev_122,pos,0
582,402,2025-02-13 13:43:00,120.99,Travel,CA,dev_500,web,0
583,541,2025-02-06 09:44:00,231.15,Fuel,GB,dev_503,web,0
584,135,2025-02-11 18:55:00,202.24,Fuel,US,dev_568,pos,0
585,168,2025-03-15 04:28:00,175.51,Travel,US,dev_314,web,0
586,824,2025-01-26 23:41:00,7.24,Fuel,GB,dev_204,pos,0
587,805,2025-01-19 12:27:00,171.46,Electronics,US,dev_198,mobile,0
588,998,2025-03-02 05:03:00,33.75,Restaurants,US,dev_707,mobile,0
589,994,2025-01-20 20:46:00,103.98,Grocery,US,dev_346,mobile,0
590,501,2025-02-08 22:38:00,238.87,Fuel,CA,dev_894,pos,0
591,815,2025-03-27 21:05:00,195.54,Fuel,CA,dev_381,pos,0
592,669,2025-02-26 11:00:00,34.4,Grocery,US,dev_600,pos,0
593,685,2025-03-07 07:01:00,148.78,Restaurants,CA,dev_380,pos,0
594,764,2025-01-13 18:11:00,99.07,Fuel,CA,dev_405,pos,0
595,129,2025-01-13 10:04:00,179.87,Restaurants,US,dev_515,pos,0
596,21,2025-02-20 17:52:00,136.42,Restaurants,CA,dev_165,pos,0
597,858,2025-03-16 17:45:00,205.61,Fuel,US,dev_871,web,0
598,989,2025-03-26 03:11:00,216.19,Fuel,US,dev_105,pos,0
599,458,2025-02-10 03:02:00,36.56,Electronics,US,dev_189,pos,0
600,263,2025-01-05 02:07:00,129.01,Travel,GB,dev_275,mobile,0
601,968,2025-03-26 00:15:00,78.65,Restaurants,US,dev_774,pos,0
602,456,2025-01-18 18:31:00,175.3,Restaurants,US,dev_720,pos,0
603,523,2025-01-27 22:06:00,167.34,Grocery,US,dev_137,web,0
604,146,2025-02-08 06:08:00,152.53,Electronics,GB,dev_467,mobile,0
605,132,2025-03-21 13:04:00,139.71,Travel,CA,dev_765,web,0
606,410,2025-02-28 02:16:00,170.75,Fuel,US,dev_648,web,0
607,73,2025-03-22 23:17:00,248.86,Fuel,US,dev_831,mobile,0
608,578,2025-03-26 20:52:00,45.19,Electronics,US,dev_906,mobile,0
609,389,2025-01-04 19:15:00,23.99,Grocery,GB,dev_212,pos,0
610,562,2025-02-22 02:21:00,161.84,Travel,US,dev_896,mobile,0
611,150,2025-01-29 08:00:00,2944.61,GiftCards,US,dev_207,web,1
612,180,2025-03-09 23:56:00,80.1,GiftCards,US,dev_641,mobile,0
613,718,2025-03-15 09:35:00,567.48,GiftCards,NG,dev_425,mobile,1
614,186,2025-02-14 23:43:00,242.16,Restaurants,GB,dev_708,mobile,0
615,489,2025-03-17 04:16:00,7.33,Restaurants,US,dev_773,web,0
616,147,2025-02-18 18:47:00,70.51,Fuel,US,dev_824,web,0
617,695,2025-03-19 13:45:00,117.16,GiftCards,US,dev_917,mobile,0
618,515,2025-02-06 08:27:00,132.55,Fuel,US,dev_412,pos,0
619,879,2025-01-12 09:26:00,193.79,Grocery,US,dev_178,pos,0
620,246,2025-01-12 05:36:00,19.07,Fuel,US,dev_667,mobile,0
621,828,2025-01-02 13:43:00,129.63,Fuel,US,dev_591,mobile,0
622,528,2025-03-29 21:56:00,135.44,Grocery,CA,dev_114,pos,0
623,195,2025-01-01 22:27:00,177.13,Fuel,US,dev_350,pos,0
624,678,2025-03-09 21:38:00,15.38,GiftCards,US,dev_790,pos,0
625,926,2025-01-29 05:04:00,94.93,Electronics,GB,dev_461,web,0
626,433,2025-03-05 12:10:00,96.45,Grocery,US,dev_795,web,0
627,852,2025-03-11 03:18:00,78.3,Travel,US,dev_318,web,0
628,756,2025-03-22 18:25:00,58.28,Travel,GB,dev_945,web,0
629,958,2025-03-01 19:54:00,124.63,Travel,US,dev_730,mobile,0
630,337,2025-02-08 11:06:00,6.26,Fuel,US,dev_511,mobile,0
631,10,2025-01-13 13:31:00,53.4,Restaurants,GB,dev_257,mobile,0
632,127,2025-03-04 00:09:00,193.51,Travel,US,dev_581,mobile,0
633,384,2025-02-08 11:27:00,223.59,Restaurants,US,dev_211,mobile,0
634,673,2025-02-26 05:08:00,91.67,GiftCards,US,dev_467,pos,0
635,204,2025-01-15 06:18:00,14.86,GiftCards,CA,dev_861,mobile,0
636,923,2025-01-05 05:42:00,53.75,GiftCards,US,dev_221,mobile,0
637,501,2025-03-12 15:51:00,172.03,Electronics,US,dev_869,mobile,0
638,514,2025-02-19 04:07:00,239.63,Grocery,US,dev_259,mobile,0
639,513,2025-01-02 21:15:00,17.75,Travel,CA,dev_711,pos,0
640,9,2025-02-25 15:18:00,74.14,Grocery,CA,dev_353,pos,0
641,157,2025-03-07 05:15:00,73.88,Grocery,US,dev_817,web,0
642,683,2025-02-24 06:30:00,178.08,Grocery,GB,dev_725,web,0
643,194,2025-03-17 20:40:00,41.44,Grocery,US,dev_510,web,0
644,281,2025-01-25 04:27:00,9.33,Electronics,US,dev_985,web,0
645,390,2025-02-22 16:19:00,176.54,Electronics,US,dev_444,mobile,0
646,491,2025-01-08 16:27:00,79.55,Travel,US,dev_387,mobile,0
647,729,2025-02-23 07:20:00,224.3,Electronics,US,dev_100,web,0
648,677,2025-02-11 06:18:00,120.65,Restaurants,US,dev_541,web,0
649,259,2025-03-04 11:21:00,79.57,Grocery,US,dev_799,pos,0
650,789,2025-01-17 10:23:00,186.62,Travel,GB,dev_641,pos,0
651,381,2025-01-31 20:17:00,56.46,GiftCards,US,dev_208,web,0
652,645,2025-03-19 03:02:00,148.71,Fuel,US,dev_297,pos,0
653,457,2025-01-13 02:34:00,156.66,Travel,CA,dev_879,web,0
654,547,2025-01-20 01:08:00,1786.34,Electronics,DE,dev_474,mobile,1
655,645,2025-01-16 13:04:00,123.29,Restaurants,GB,dev_909,web,0
656,171,2025-03-18 08:44:00,242.03,Travel,US,dev_679,web,0
657,814,2025-03-30 06:47:00,204.56,GiftCards,GB,dev_991,pos,0
658,995,2025-01-10 05:28:00,188.93,GiftCards,GB,dev_898,mobile,0
659,411,2025-03-19 08:13:00,50.1,Electronics,GB,dev_323,pos,0
660,714,2025-01-02 16:29:00,128.44,Fuel,GB,dev_365,mobile,0
661,873,2025-01-29 09:45:00,70.79,Grocery,US,dev_329,web,0
662,547,2025-01-31 09:02:00,235.8,Travel,US,dev_376,web,0
663,658,2025-02-01 06:34:00,33.47,Fuel,US,dev_747,pos,0
664,996,2025-02-17 10:05:00,236.87,Restaurants,US,dev_839,web,0
665,419,2025-03-20 09:20:00,246.39,Fuel,US,dev_943,mobile,0
666,225,2025-02-05 05:16:00,243.04,Restaurants,GB,dev_208,pos,0
667,764,2025-03-30 12:41:00,68.05,Fuel,GB,dev_664,web,0
668,837,2025-02-26 07:20:00,70.85,Restaurants,CA,dev_259,mobile,0
669,238,2025-02-25 11:09:00,226.03,Grocery,CA,dev_285,mobile,0
670,190,2025-01-23 06:36:00,125.18,Fuel,US,dev_763,mobile,0
671,22,2025-02-09 05:56:00,48.54,GiftCards,GB,dev_292,web,0
672,147,2025-01-10 13:15:00,116.48,Fuel,CA,dev_202,pos,0
673,540,2025-01-18 23:48:00,202.96,Restaurants,US,dev_486,mobile,0
674,22,2025-01-15 00:48:00,208.48,Grocery,US,dev_354,web,0
675,275,2025-01-19 20:38:00,8.31,Grocery,US,dev_655,pos,0
676,838,2025-02-13 22:05:00,1597.15,Travel,US,dev_935,web,1
677,315,2025-02-12 15:09:00,64.73,Restaurants,US,dev_742,pos,0
678,127,2025-01-03 01:06:00,138.44,Grocery,GB,dev_956,mobile,0
679,146,2025-01-01 07:01:00,60.54,GiftCards,US,dev_461,pos,0
680,294,2025-01-29 21:24:00,173.26,Fuel,US,dev_603,web,0
681,113,2025-01-29 03:18:00,92.54,Restaurants,US,dev_221,mobile,0
682,946,2025-01-11 01:38:00,42.02,GiftCards,GB,dev_442,pos,0
683,186,2025-03-28 13:09:00,223.81,Fuel,US,dev_739,mobile,0
684,357,2025-01-14 08:58:00,127.32,Travel,US,dev_930,pos,0
685,818,2025-01-10 00:55:00,233.61,Electronics,US,dev_427,web,0
686,400,2025-02-27 23:50:00,197.46,GiftCards,US,dev_215,pos,0
687,438,2025-02-05 04:05:00,84.15,Electronics,US,dev_885,mobile,0
688,362,2025-02-10 15:27:00,122.92,GiftCards,GB,dev_912,pos,0
689,342,2025-01-18 20:58:00,65.25,GiftCards,GB,dev_609,pos,0
690,547,2025-03-05 17:34:00,99.23,Restaurants,CA,dev_639,pos,0
691,796,2025-03-30 23:14:00,177.26,Electronics,US,dev_102,web,0
692,872,2025-01-03 11:35:00,121.11,Electronics,US,dev_161,mobile,0
693,370,2025-01-18 09:29:00,40.31,Restaurants,CA,dev_348,web,0
694,848,2025-01-29 01:47:00,38.76,Fuel,US,dev_486,pos,0
695,27,2025-03-31 13:23:00,18.25,Grocery,GB,dev_175,mobile,0
696,858,2025-03-18 05:01:00,40.99,Electronics,US,dev_350,web,0
697,13,2025-03-14 13:09:00,192.53,GiftCards,US,dev_866,pos,0
698,716,2025-02-08 15:26:00,182.03,GiftCards,US,dev_393,web,0
699,160,2025-01-08 20:02:00,153.02,Electronics,GB,dev_264,web,0
700,406,2025-02-24 21:56:00,116.3,Fuel,US,dev_685,pos,0
701,314,2025-01-30 13:59:00,43.42,Grocery,GB,dev_486,web,0
702,761,2025-01-28 12:39:00,18.72,GiftCards,US,dev_942,pos,0
703,1000,2025-03-13 19:53:00,23.92,Fuel,CA,dev_588,mobile,0
704,669,2025-03-24 12:52:00,98.22,Grocery,US,dev_762,mobile,0
705,200,2025-02-04 03:06:00,24.06,Restaurants,US,dev_128,web,0
706,289,2025-01-21 17:06:00,21.0,Restaurants,US,dev_874,mobile,0
707,193,2025-03-12 06:40:00,63.88,Grocery,GB,dev_678,web,0
708,578,2025-03-03 01:03:00,2847.47,GiftCards,DE,dev_869,mobile,1
709,982,2025-02-20 16:12:00,82.05,GiftCards,US,dev_232,pos,0
710,691,2025-01-13 10:26:00,224.65,Restaurants,US,dev_614,web,0
711,25,2025-03-17 12:30:00,148.66,Grocery,US,dev_265,web,0
712,699,2025-03-01 02:56:00,238.44,Electronics,US,dev_926,pos,0
713,670,2025-01-19 22:10:00,127.9,Fuel,GB,dev_767,pos,0
714,953,2025-02-13 14:50:00,37.14,Travel,US,dev_738,mobile,0
715,41,2025-03-29 12:15:00,56.16,Restaurants,GB,dev_176,web,0
716,581,2025-03-22 15:06:00,202.16,Electronics,US,dev_660,web,0
717,511,2025-01-13 14:20:00,46.58,Travel,US,dev_169,mobile,0
718,591,2025-02-16 11:05:00,22.43,Fuel,CA,dev_364,mobile,0
719,263,2025-02-26 20:59:00,39.41,Grocery,GB,dev_599,web,0
720,373,2025-02-06 12:26:00,214.97,Fuel,US,dev_551,mobile,0
721,525,2025-03-21 10:23:00,25.46,GiftCards,GB,dev_560,mobile,0
